rank,content_id,baseline_score,reason_code,action,impressions_90d,ctr,avg_position
3666,content_70ad45193b54,0.8134556727774988,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7366,0.14,9.5
3667,content_f3209c4105b5,0.813438499759721,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7028,0.3,6.9
3668,content_6289dda30fc0,0.8134382596029482,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5810,0.14,5.5
3669,content_21c5ee691926,0.8134115184498975,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6216,0.03,7.9
3670,content_d331566985fb,0.8133645691525019,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6505,0.32,5.4
3671,content_b265b08d103e,0.8133595755650189,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7316,0.31,7.5
3672,content_bc18d49d8f6b,0.8133540309185686,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",32491,0.0,36.2
3673,content_47cfaff33c47,0.813348906237413,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",20248,0.16,26.4
3674,content_71e9d1315f57,0.8133351966236031,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5416,0.11,4.7
3675,content_a736d51f09c9,0.8133342512078259,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6931,0.01,10.0
3676,content_4d314ac1bfb3,0.8133293683917595,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8763,0.58,7.5
3677,content_2b33935d8a00,0.8133249754141001,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6306,0.24,5.8
3678,content_182836721d18,0.813313760341108,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8348,0.72,5.1
3679,content_e39da5ef553c,0.8133075940929926,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6932,0.17,8.2
3680,content_8f39d99dfcfc,0.8132977461984346,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",29981,0.05,34.3
3681,content_71007813dd22,0.8132552638673666,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4920,0.12,3.0
3682,content_d2ed39ef4345,0.813236814502844,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6895,0.35,6.1
3683,content_3048eb4e44af,0.8132365039421635,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7049,0.33,6.7
3684,content_b69288c5e701,0.8132057660955553,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5811,0.07,6.4
3685,content_7430d435aa25,0.8132032187103289,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",13847,0.12,20.5
3686,content_e7880cde6930,0.8131611748154782,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10988,1.1,5.5
3687,content_5d4f1744b4ea,0.8131568329097129,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6431,0.17,7.0
3688,content_2e69cf92bbf4,0.8131448405871735,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7051,0.14,8.9
3689,content_bc8afeaa1c41,0.8131447150802698,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8116,0.57,6.4
3690,content_e2868b27c915,0.8131444392939493,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7127,0.35,6.7
3691,content_7dfe5db0559b,0.8131440881141545,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7110,0.32,7.0
3692,content_befb04655cb5,0.8131289656550285,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",18439,0.77,18.0
3693,content_95f489ab52f2,0.813128641770311,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",11663,0.22,16.5
3694,content_3c4fa85ef4c9,0.8131254157035395,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8564,1.03,2.1
3695,content_59e1e5985094,0.8130571385877133,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7503,0.43,6.7
3696,content_36bcd657d001,0.8130267227960732,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6079,0.25,5.2
3697,content_2204f2f125c2,0.8130164256864564,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10420,0.18,15.1
3698,content_f284b1c0ce6c,0.8130126620536661,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6079,0.18,6.0
3699,content_679a46fe2fa3,0.8130095754930076,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",12715,1.05,8.6
3700,content_4b4f9ac2cc11,0.813003269146216,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8277,0.79,4.3
3701,content_66ceb229dc4f,0.8129989990340565,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7273,0.43,6.2
3702,content_ccb2a502fb9f,0.812966707837433,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6230,0.43,3.6
3703,content_faa3c1cac325,0.8129491602348852,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5962,0.18,5.7
3704,content_9fef01942ba9,0.8129453954719471,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6177,0.18,6.3
3705,content_33263b66aacf,0.8129360834513522,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5864,0.05,6.9
3706,content_c21c8b293c2e,0.8129239764389345,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",9383,0.83,6.0
3707,content_1e783d1fd0c7,0.8129177509138102,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7112,0.1,9.6
3708,content_651cb49a5bde,0.8129164554907825,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5399,0.06,5.4
3709,content_3af4a161a262,0.8129154122077565,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",21172,0.12,27.8
3710,content_f2e6f81a4ce1,0.8129073616373986,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7175,0.14,9.3
3711,content_4e1fa0141e14,0.8129027661660477,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8667,0.06,13.4
3712,content_a8261307d74d,0.812877847988674,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6950,0.42,5.6
3713,content_f618d8c63499,0.8128768075662919,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8346,0.19,11.3
3714,content_9648b7053d6f,0.8128647499544388,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6524,0.0,9.3
3715,content_9c141384124b,0.8128621404460246,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7018,0.1,9.4
3716,content_89829d8a96a9,0.8128240107448261,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5978,0.33,4.1
3717,content_2b2c574d87fa,0.8127995320390291,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",26814,0.45,28.1
3718,content_8a9cb52a1478,0.8127909705594494,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",11396,0.04,18.3
3719,content_27b0d7c16944,0.8127758974855838,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",11915,0.98,8.4
3720,content_c24802aafcbb,0.8127695805611784,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6088,0.13,6.7
3721,content_3814f0e8b13b,0.8127642133019288,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6111,0.03,7.9
3722,content_7dbb9c61fe74,0.8127619875790079,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10793,0.26,14.9
3723,content_58abc05dcae5,0.8127458257768407,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5819,0.24,4.7
3724,content_6475bcaad4bb,0.812737027876685,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6487,0.12,7.9
3725,content_21b3d827d451,0.8127353274681375,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",38894,0.01,39.4
3726,content_5a751dc90d8b,0.812733779626921,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10413,0.34,13.4
3727,content_68452f365b7d,0.8127314734426725,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",22847,0.32,26.9
3728,content_91539cf01297,0.8127129226860123,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5514,0.02,6.3
3729,content_ff394ed70bc3,0.8127007773893462,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6723,0.06,9.2
3730,content_b03bdef6a21a,0.8126858284067696,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",12464,1.13,7.5
3731,content_c57b0c52fa37,0.8126858222772476,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8599,0.63,6.9
3732,content_5d9f525a4793,0.8126735057627751,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",19434,0.24,25.1
3733,content_388d765d2f94,0.8126572462712127,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6527,0.0,9.4
3734,content_371f1574e72a,0.8126187899150634,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6581,0.49,4.0
3735,content_8acd37ff8745,0.8126042273902803,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8557,0.67,6.4
3736,content_b27403c7d35e,0.8126002811726658,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8159,0.22,10.7
3737,content_d02cbbc041f0,0.8125847384026305,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",9948,0.56,10.2
3738,content_fd945d13065f,0.8125818324103322,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",9553,0.05,15.3
3739,content_ba8edc136162,0.8125541958866127,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",13082,0.44,16.2
3740,content_aa13dedf952e,0.8124757648115434,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6392,0.17,7.2
3741,content_714b0fd9ee80,0.8124670174863773,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7915,0.18,10.7
3742,content_ed9c66725ca2,0.8124621046776412,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6928,0.07,9.7
3743,content_28591c5b87c7,0.8124406609772802,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8500,0.64,6.7
3744,content_e26c396d0955,0.8124025151724231,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8909,0.2,12.5
3745,content_3b29bcd40485,0.8123717478787829,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6097,0.43,3.5
3746,content_19b2e2ca87ea,0.812370026013794,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",13121,1.36,5.9
3747,content_fe13a3972917,0.8123640436879834,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6495,0.11,8.2
3748,content_b2bbfbb8f29b,0.8123289151442598,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",16879,0.07,24.8
3749,content_ee74d76bb464,0.812287916571629,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6482,0.11,8.2
3750,content_d63631a4c3a7,0.8122574950870591,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",19779,0.6,21.5
3751,content_cd6fdaf35403,0.8122149563523253,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7132,0.07,10.3
3752,content_fb355fd419a1,0.8122087175675701,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5877,0.17,5.9
3753,content_9430301e2692,0.8121985868390358,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8122,0.52,7.4
3754,content_dac554439f73,0.8121845070427355,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6549,0.05,9.1
3755,content_356ed2b5358f,0.812177394329713,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5672,0.33,3.5
3756,content_0c87fe8d58d9,0.8121710096341208,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7005,0.53,4.8
3757,content_80e4fb24e7f2,0.8121617657585095,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5812,0.12,6.3
3758,content_a32a5dd78e2a,0.8121496390288928,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6492,0.25,6.7
3759,content_2fcff7dd0889,0.8121466063192634,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7022,0.27,7.8
3760,content_2e566f07df83,0.8121447038203912,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5609,0.2,4.8
3761,content_2ec7394caeca,0.8121302017081069,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10835,0.22,15.7
3762,content_02bd9853990e,0.8121299439496421,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6750,0.3,6.8
3763,content_0050598a9d4c,0.8121243308191921,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",14828,0.52,17.6
3764,content_d1732fd028bf,0.8121214103519647,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6709,0.45,5.0
3765,content_43aa1cde48e3,0.8121168881372014,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6054,0.5,2.7
3766,content_be9b91f81ef5,0.8121064409396329,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6733,0.5,4.5
3767,content_98aa0aecb1d9,0.8120913312089619,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5190,0.06,5.1
3768,content_4ab1528abdbd,0.8120230451057512,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7403,0.38,7.5
3769,content_3f1c0a942d56,0.8120160771264598,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5776,0.09,6.6
3770,content_1449d2549d24,0.8119725987436062,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",17777,1.29,12.0
3771,content_77bd65aa4a62,0.8119341815700254,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",30677,0.12,34.5
3772,content_2c546f720c93,0.8119295292812767,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",10175,0.39,12.8
3773,content_d5337d1ff556,0.8119125384180509,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6601,0.24,7.2
3774,content_519d8c5da4b3,0.8118988628151096,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7449,0.35,8.0
3775,content_1816f5ff12ac,0.8118921797925845,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8700,0.07,13.8
3776,content_dae01e6e256c,0.8118881008001374,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",23079,0.13,29.6
3777,content_444e3caf7e18,0.8118552166474734,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7138,0.2,9.0
3778,content_8a116e652473,0.8118536103122654,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8297,0.53,7.8
3779,content_4702efca924a,0.8118232223634924,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7177,0.13,9.9
3780,content_b43d011aff4f,0.811802798887372,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",14835,0.11,22.4
3781,content_08086664af1f,0.8117994305861002,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6427,0.09,8.5
3782,content_cd57dbfcb318,0.8117965565143042,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",14938,0.05,23.2
3783,content_c8c5d1dc5039,0.8117908930147711,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",14178,0.14,21.3
3784,content_7439ed1b3db9,0.8117723131300327,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",18029,0.19,24.8
3785,content_4b61b04feabd,0.8117696329465736,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6726,0.3,6.9
3786,content_600f73e5794d,0.8117649590883808,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5580,0.41,2.5
3787,content_442ee9e163f9,0.8117356459426943,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",5438,0.02,6.5
3788,content_86848510ae70,0.8117119940158651,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",19289,0.39,23.7
3789,content_f273c7805fb9,0.8117114275809126,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6505,0.57,3.3
3790,content_7ca27ed09667,0.8117026667449985,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4798,0.02,4.4
3791,content_c60d521c8227,0.8116979633330955,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",4700,0.06,3.6
3792,content_2638be51b132,0.8116969244824475,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",6226,0.47,3.7
3793,content_c460004f284c,0.8116880410300326,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",7292,0.45,6.6
3794,content_16a0995b95e5,0.8116813400288565,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",23006,0.98,20.0
3795,content_ce6bedca3f2a,0.8116730455222712,CTR_OPPORTUNITY,"Review title, meta description, and search snippet",8105,0.22,11.0
